Date_,ls_ret
2009-02-12,0.009439887777325549
2009-02-13,0.001802872464215503
2009-02-16,0.001033104427263126
2009-02-17,0.013342528300442297
2009-02-18,0.001500597648197008
2009-02-19,0.0070791426329523946
2009-02-20,0.0034997061925305505
2009-02-23,0.0018445561664800338
2009-02-24,-0.00377677921025164
2009-02-25,-0.006481387051166277
2009-02-26,-0.003616553414813426
2009-02-27,0.0027122034113559136
2009-03-02,0.0012030774732232198
2009-03-03,0.003999885268771704
2009-03-04,-0.0013301698718716005
2009-03-05,0.0014547579395594072
2009-03-06,0.006729977272597327
2009-03-09,-0.0009566079524988071
2009-03-10,-0.010639301665817282
2009-03-11,-0.007766031226757013
2009-03-12,-0.0035161140901389335
2009-03-13,-0.005131918183500855
2009-03-16,-0.005003063364214339
2009-03-17,-0.006629748464748939
2009-03-18,-0.008473024750474708
2009-03-19,0.00031312912229193997
2009-03-20,0.0044471546702637725
2009-03-23,-0.016257724047652182
2009-03-24,-0.003341092221338444
2009-03-25,-0.000435514076126697
2009-03-26,-0.004498549816269306
2009-03-27,-0.00221339201467984
2009-03-30,0.013292947991109597
2009-03-31,-0.0023616105320370547
2009-04-01,-0.00969171234743209
2009-04-02,-0.015095283900089672
2009-04-03,-0.008288288619014712
2009-04-06,-0.0006661613735937778
2009-04-07,0.004241579169153897
2009-04-08,0.001490568479432371
2009-04-09,-0.021056522761993445
2009-04-10,-0.013613211859819533
2009-04-13,-0.004575667652021118
2009-04-14,-0.0004639208028000673
2009-04-15,0.00033571899471032327
2009-04-16,-0.00016716423911718376
2009-04-17,-0.007696909268755702
2009-04-20,0.006849597874714636
2009-04-21,-0.0026043281696590814
2009-04-22,-0.0029207630523955235
2009-04-23,-0.0020636445639770867
2009-04-24,-0.005398331037277195
2009-04-27,0.006389196613725048
2009-04-28,0.004912487242207143
2009-04-29,-0.002045789004546874
2009-04-30,-0.009382469507888822
2009-05-01,-0.0029817419782851525
2009-05-04,-0.006343547335783755
2009-05-05,-0.0016375204913516956
2009-05-06,-0.006437805918657127
2009-05-07,-0.007382582124654723
2009-05-08,-0.005159994162765749
2009-05-11,0.003665569808631169
2009-05-12,0.006136646229459284
2009-05-13,0.005900521860934747
2009-05-14,0.005039427296543102
2009-05-15,-0.006396313628261145
2009-05-18,0.00430930671820989
2009-05-19,-0.007193915529186529
2009-05-20,-0.0026149712950615535
2009-05-21,0.001360717662173085
2009-05-22,0.003676224764904688
2009-05-25,-0.0029953464433803883
2009-05-26,0.004950298122394033
2009-05-27,-0.004061348940528477
2009-05-28,-0.0008799673005592705
2009-05-29,-0.00014379051844950759
2009-06-01,-0.004186001325099859
2009-06-02,0.0006651951469879384
2009-06-03,-4.442114780809233e-05
2009-06-04,-0.0014399132712395808
2009-06-05,-0.0038538611009010446
2009-06-08,-0.003298752779625158
2009-06-09,0.0023851280134969412
2009-06-10,-0.005850682270067401
2009-06-11,-0.003719566452494346
2009-06-12,4.034271414057939e-05
2009-06-15,0.0008787936247877513
2009-06-16,0.01040458050659571
2009-06-17,0.002379016284573069
2009-06-18,0.00870227356998266
2009-06-19,0.0007863365300293453
2009-06-22,-0.0032294612281200483
2009-06-23,0.0067883337733473294
2009-06-24,-0.000549110874899468
2009-06-25,-0.0038771823836242555
2009-06-26,-0.0029000901995827073
2009-06-29,0.004394133026470063
2009-06-30,-0.003567340101520802
2009-07-01,0.0012563770353675432
2009-07-02,-0.0049196140051258625
2009-07-03,-0.0011484575004640264
2009-07-06,0.006571156338481413
2009-07-07,0.0009827550808852246
2009-07-08,0.008253163269310911
2009-07-09,0.002236727373389883
2009-07-10,0.00036313643052570435
2009-07-13,0.01163538259200384
2009-07-14,-0.008665828037940212
2009-07-15,0.0025633382980142813
2009-07-16,-0.0024158010398545714
2009-07-17,-0.0003971238978415009
2009-07-20,0.001997449267451704
2009-07-21,-0.0070622973650983495
2009-07-22,-0.0010431917265452098
2009-07-23,-0.0020292585399252936
2009-07-24,-0.004246109801505179
2009-07-27,-0.005923579807419313
2009-07-28,0.0015033618084636048
2009-07-29,0.0007194699452012477
2009-07-30,-0.004006495092949919
2009-07-31,-0.00567693765223518
2009-08-03,-0.0066766253924427236
2009-08-04,-0.0032678534208971477
2009-08-05,0.001068186550121093
2009-08-06,-0.004890133766529849
2009-08-07,-0.006921522995769034
2009-08-10,0.000181279887507659
2009-08-11,0.005373445327030373
2009-08-12,-0.0018094576577783184
2009-08-13,-0.0031205056998297644
2009-08-14,0.0028841550347326185
2009-08-17,0.008294593503576631
2009-08-18,-0.002562062192571151
2009-08-19,0.0004980031862218979
2009-08-20,-0.0015638731591004272
2009-08-21,-0.0057963697575723625
2009-08-24,-0.0009024897641789243
2009-08-25,0.00018823345601572212
2009-08-26,0.0017420268825799345
2009-08-27,9.541768599587771e-05
2009-08-28,-0.004371603702294919
2009-08-31,0.0044008925866723895
2009-09-01,0.004729681299199282
2009-09-02,0.004674828756107548
2009-09-03,-0.003067679833038629
2009-09-04,-0.0015837528454034375
2009-09-07,-0.005084578518391143
2009-09-08,-0.0022714310863124294
2009-09-09,-0.0030470270860899285
2009-09-10,-0.0036727808109451344
2009-09-11,-0.005301552791247217
2009-09-14,-0.0011720636106807413
2009-09-15,-0.0021019626410543686
2009-09-16,-0.005042338038627991
2009-09-17,-0.00037797753767896113
2009-09-18,-6.337272183467773e-05
2009-09-21,0.007090519479456548
2009-09-22,-0.006172762545607369
2009-09-23,0.0011762312845217924
2009-09-24,0.004256730419912337
2009-09-25,0.0027090224255859278
2009-09-28,-0.0013057788357430415
2009-09-29,-0.0007569165810736734
2009-09-30,0.002793720400079313
2009-10-01,0.0046334663985975215
2009-10-02,0.004478691932654368
2009-10-05,-0.001366458307996074
2009-10-06,-0.004820179525926385
2009-10-07,-0.002203333393251817
2009-10-08,-0.0048540698257005304
2009-10-09,-0.0002006829334135354
2009-10-12,-0.0017885488799346567
2009-10-13,-0.00036599882895613385
2009-10-14,-0.0040738945948872425
2009-10-15,-9.365670340592689e-05
2009-10-16,0.001580582677905572
2009-10-19,-0.0003808775626774059
2009-10-20,0.0008267827462521673
2009-10-21,0.00065171459392324
2009-10-22,0.001148729367204763
2009-10-23,0.003934604096488421
2009-10-26,0.005298234562714894
2009-10-27,0.004259056294458907
2009-10-28,0.005375902393470927
2009-10-29,-0.005824394458142049
2009-10-30,0.004001652565795785
2009-11-02,0.0039647134268527675
2009-11-03,-0.00329301313584568
2009-11-04,0.0009139759382745766
2009-11-05,-0.0025952963517615435
2009-11-06,0.0025923199952867433
2009-11-09,-0.002924271732215585
2009-11-10,0.0018770005047897475
2009-11-11,-0.0014147725037111872
2009-11-12,0.0025345549217590203
2009-11-13,-2.8797590040848238e-05
2009-11-16,-0.0027810367706842384
2009-11-17,-0.0004583317792182733
2009-11-18,0.0006633990006737225
2009-11-19,0.0032928384902207878
2009-11-20,6.289006062556791e-05
2009-11-23,-0.0010690266998533186
2009-11-24,0.0014940424621256183
2009-11-25,-0.0005381429586313041
2009-11-26,0.005889774498130452
2009-11-27,0.0003339722551099389
2009-11-30,-0.0003932014599111987
2009-12-01,-0.0013235063320902328
2009-12-02,-0.0008248989650230696
2009-12-03,-0.0004800539095668397
2009-12-04,-0.002255573125710806
2009-12-07,-0.0012421197458355234
2009-12-08,0.0016606599771250132
2009-12-09,0.0015293211702058984
2009-12-10,-7.274439251811197e-05
2009-12-11,-0.0005903238684803439
2009-12-14,0.0005367125751626844
2009-12-15,-0.0007037685869345297
2009-12-16,-0.0019614165985578627
2009-12-17,-0.002318692396615897
2009-12-18,-4.575443067888895e-05
2009-12-21,-0.000172835901977542
2009-12-22,-7.387179681634847e-05
2009-12-23,0.00031144303309333293
2009-12-24,-0.0003792343532259453
2009-12-25,0.0015699343644840795
2009-12-28,0.0021134549574275095
2009-12-29,-3.168722887037513e-05
2009-12-30,-0.0005903408187434646
2009-12-31,0.0008364292381962524
2010-01-04,-0.002098493210438486
2010-01-05,-0.004523533815906436
2010-01-06,-0.004016874838362005
2010-01-07,-0.002859968189241636
2010-01-08,-0.0035536722425037613
2010-01-11,-0.000682618572853111
2010-01-12,0.0020193891061171527
2010-01-13,0.0008490747243216795
2010-01-14,-0.0013150242429220184
2010-01-15,0.0005814843034845164
2010-01-18,-0.0016484571854446988
2010-01-19,-0.0004498115292002877
2010-01-20,-0.0008047505481229246
2010-01-21,-0.0003494452938972207
2010-01-22,0.000868847030834301
2010-01-25,0.0004970433890803304
2010-01-26,0.0010263973708576088
2010-01-27,0.0031488942178712676
2010-01-28,0.001181950707695202
2010-01-29,-0.0025830146722793414
2010-02-01,0.0014312248564303195
2010-02-02,0.0019515381627364583
2010-02-03,4.0344445513074374e-05
2010-02-04,-0.003576365205091967
2010-02-05,-0.001084226272434876
2010-02-08,0.0011191265152754033
2010-02-09,0.0035944621287247644
2010-02-10,-0.0026568498360035778
2010-02-11,0.0019128210724155804
2010-02-12,0.000803182370819199
2010-02-15,-0.001963392410915172
2010-02-16,0.0020076107866421715
2010-02-17,0.0003328762176714066
2010-02-18,0.0023352061297365416
2010-02-19,-0.002341875674826494
2010-02-22,-0.00020680698360482974
2010-02-23,0.00010793594533718756
2010-02-24,0.003611259122859728
2010-02-25,0.00021814142707014936
2010-02-26,0.0007390734350282195
2010-03-01,0.0027718467263206474
2010-03-02,0.0003841115753129697
2010-03-03,-0.002208557447246092
2010-03-04,0.00041840677729916727
2010-03-05,-0.0002682105931846512
2010-03-08,-0.000854383307126482
2010-03-09,4.4236186979250925e-05
2010-03-10,4.506137390462714e-06
2010-03-11,-1.2415108361877521e-05
2010-03-12,0.0005774040385323733
2010-03-15,4.316157459690289e-05
2010-03-16,-0.0007508274731372998
2010-03-17,-0.0015354671012866522
2010-03-18,0.002907186617602538
2010-03-19,-0.0010951364435696687
2010-03-22,0.0019784880835320273
2010-03-23,0.0011471856696602693
2010-03-24,-0.00208636558631105
2010-03-25,0.0008975572844600123
2010-03-26,-6.909236550568008e-05
2010-03-29,-0.0006842641428124564
2010-03-30,-0.0004383132274860294
2010-03-31,-7.351643389640637e-07
2010-04-01,-0.0005387128463695056
2010-04-02,-0.001262169530391741
2010-04-05,1.832627510403043e-05
2010-04-06,-0.0008119655007930012
2010-04-07,0.000554790033322105
2010-04-08,0.0009472715502995111
2010-04-09,-0.0009244037095528916
2010-04-12,-0.0009996638957069774
2010-04-13,0.0010211923296790126
2010-04-14,-4.863818528401206e-05
2010-04-15,-3.429266822007541e-05
2010-04-16,0.0010720926843531078
2010-04-19,0.0003172859028383057
2010-04-20,-0.001488633919799752
2010-04-21,-0.0006764751641734173
2010-04-22,-0.0001299138739767648
2010-04-23,-0.00033540749953351207
2010-04-26,-0.0014144103890003246
2010-04-27,-0.0013041269691454669
2010-04-28,0.00013244585013291732
2010-04-29,0.0005347190922327747
2010-04-30,-0.005251151436115769
2010-05-03,0.0017238840016927314
2010-05-04,-0.0015644508224279335
2010-05-05,0.0007357716992423089
2010-05-06,0.003988437561586095
2010-05-07,0.0010257255214437997
2010-05-10,0.0018316264490824215
2010-05-11,0.0007838956544345894
2010-05-12,0.0005999783695423042
2010-05-13,-0.001913703747670728
2010-05-14,0.0012799924989084232
2010-05-17,0.004723461043418026
2010-05-18,-0.0019100791886149928
2010-05-19,0.0024903341849875187
2010-05-20,0.004222761580116386
2010-05-21,0.00044198981248351417
2010-05-24,0.002386256785669687
2010-05-25,0.002021801422685576
2010-05-26,-0.0024814049597194996
2010-05-27,-0.00012847006354562974
2010-05-28,-0.0018458569660508978
2010-05-31,-0.001027564132215261
2010-06-01,0.0033390737023123143
2010-06-02,0.002253071734844164
2010-06-03,-0.0014747013566718493
2010-06-04,0.00035284331079461095
2010-06-07,0.0011446664959382927
2010-06-08,0.0009112415258419626
2010-06-09,-0.0009050142031483423
2010-06-10,-4.347925637032814e-05
2010-06-11,-0.0005048792047188987
2010-06-14,-0.0022588122272032413
2010-06-15,0.002295334261345265
2010-06-16,0.00026185830236688165
2010-06-17,0.0018722296748400397
2010-06-18,-0.0006389288806704412
2010-06-21,-0.0017338162628408244
2010-06-22,0.0009976782304383874
2010-06-23,0.0016726560758036067
2010-06-24,0.0002641141110046743
2010-06-25,-0.0006134648350708798
2010-06-28,0.0005710616511346803
2010-06-29,0.0016893536896791677
2010-06-30,0.000382578945699192
2010-07-01,0.002188097416297385
2010-07-02,-0.0011201037272306677
2010-07-05,0.0002164825793406142
2010-07-06,-0.000885100399002696
2010-07-07,0.0015075244147976278
2010-07-08,-0.002616116465827996
2010-07-09,0.001141251964591509
2010-07-12,0.0008519101789483344
2010-07-13,-0.00039949221828936384
2010-07-14,0.0005067558447084947
2010-07-15,0.0013201158224701184
2010-07-16,0.0006006911437511809
2010-07-19,0.0011730825947606368
2010-07-20,-0.0006900421471646503
2010-07-21,-0.001538413119984536
2010-07-22,-0.0019227222339618622
2010-07-23,0.0004792920704260468
2010-07-26,0.0018924162345368204
2010-07-27,-0.002488033622028094
2010-07-28,-0.0004388215801682052
2010-07-29,-0.0026254333289652894
2010-07-30,0.0002559609481421626
2010-08-02,0.0004790621942738437
2010-08-03,-0.001190928703998347
2010-08-04,0.0013790329385012605
2010-08-05,-0.0019013102761360186
2010-08-06,-0.001113767742782872
2010-08-09,0.0020306446204447727
2010-08-10,-0.0007306756279298844
2010-08-11,-0.0016451499471506015
2010-08-12,0.000146680248164571
2010-08-13,-0.0019155511686770187
2010-08-16,-0.0002532926765250664
2010-08-17,0.000872790648002115
2010-08-18,0.0008094372738579943
2010-08-19,-0.0010106301732758624
2010-08-20,0.001132209980570361
2010-08-23,-0.00044703647999015954
2010-08-24,-0.0009357983387050104
2010-08-25,0.0008135365627282131
2010-08-26,-0.0015485355234193105
2010-08-27,7.238087212943283e-05
2010-08-30,-0.0004989606108448747
2010-08-31,0.0007808916310897341
2010-09-01,0.0029460529718488403
2010-09-02,-0.0006885106182408638
2010-09-03,0.0008748332393900143
2010-09-06,-0.006316596107344248
2010-09-07,-0.00012752820185558402
2010-09-08,0.0005475870082148341
2010-09-09,-0.00019300392827255666
2010-09-10,-0.0013791752412380606
2010-09-13,0.0012824786564502714
2010-09-14,0.0006435988768155027
2010-09-15,6.480287096613478e-05
2010-09-16,0.001898879391356634
2010-09-17,0.0005180876096702739
2010-09-20,0.0018226927594374926
2010-09-21,-0.0012053303098217701
2010-09-22,-0.0013493225442558956
2010-09-23,0.0006942972924340651
2010-09-24,0.0021533716164127913
2010-09-27,-0.0009342882815293113
2010-09-28,0.002098759033177113
2010-09-29,0.0014821257333426402
2010-09-30,-0.001225040442697552
2010-10-01,-0.0006343556384911928
2010-10-04,-0.0011707798474631043
2010-10-05,0.0013957284218764007
2010-10-06,-0.0036753716451331693
2010-10-07,0.00038270661311709916
2010-10-08,-0.00021852424370515913
2010-10-11,-0.0006471639463904436
2010-10-12,-0.0006104964210475217
2010-10-13,2.6213039335319576e-05
2010-10-14,-0.0010900490446021822
2010-10-15,0.001820911312917213
2010-10-18,-0.0012300783671828203
2010-10-19,-0.00043854795769431265
2010-10-20,-0.0006602969632134738
2010-10-21,0.00036948745627860593
2010-10-22,0.00032977324610424576
2010-10-25,-0.0012694052212087455
2010-10-26,-0.0003177929019699935
2010-10-27,0.0026971500880894153
2010-10-28,0.0006994195354245807
2010-10-29,0.0012532009498089096
2010-11-01,-0.0007455606437322315
2010-11-02,0.0016664083275058248
2010-11-03,0.0004343407168853513
2010-11-04,-0.00037803580063522796
2010-11-05,0.00021103321673452972
2010-11-08,0.00019258997151933054
2010-11-09,-0.00010362911419056073
2010-11-10,-0.0010866949488469787
2010-11-11,-0.0008850343157734647
2010-11-12,0.00042279572907150646
2010-11-15,-0.00024131503720424422
2010-11-16,0.0006073776279453359
2010-11-17,0.00015442834346905427
2010-11-18,0.0016326520604905527
2010-11-19,0.0008943762640632013
2010-11-22,0.0020148823227417816
2010-11-23,-8.071812150855813e-05
2010-11-24,0.0023015623882501287
2010-11-25,0.0012477960494019459
2010-11-26,-0.00040894415101154686
2010-11-29,-0.0012415664020786607
2010-11-30,0.0003377351197882693
2010-12-01,0.002493232934949977
2010-12-02,-0.0010249277079245006
2010-12-03,0.00023350587376937956
2010-12-06,0.00017385466187364279
2010-12-07,0.0012177810680357158
2010-12-08,0.00034739083778219783
2010-12-09,-0.00017027870922735612
2010-12-10,-0.0008822386591054875
2010-12-13,-0.0002503299507664511
2010-12-14,-0.0002768078744675827
2010-12-15,-0.00031038366900952124
2010-12-16,0.001486988311013034
2010-12-17,0.0012496292749147224
2010-12-20,-0.0013792545030690676
2010-12-21,-0.0017649036898156093
2010-12-22,-0.0022107528583090942
2010-12-23,7.260793244334017e-05
2010-12-24,0.0017268224193213
2010-12-27,-0.0011978346445797718
2010-12-28,-0.0009870933024148148
2010-12-29,-0.0009418209391957093
2010-12-30,1.2307802296047512e-05
2010-12-31,-0.0013995394825389385
2011-01-03,0.00032216655803025723
2011-01-04,-0.0008189182627710269
2011-01-05,-0.0005409720514482265
2011-01-06,0.00021704952933103536
2011-01-07,-0.0003615170638273262
2011-01-10,-0.00021232028120839836
2011-01-11,-0.000527459244177579
2011-01-12,-0.0015771726518126273
2011-01-13,0.00016904687954338258
2011-01-14,0.0007660353615041141
2011-01-17,0.000937329426475153
2011-01-18,-0.00037954638612053575
2011-01-19,0.0013816791048112005
2011-01-20,0.0005813786564985217
2011-01-21,0.0008355610241772305
2011-01-24,-0.001489266050540334
2011-01-25,0.00109765477224572
2011-01-26,-0.0006620195133093977
2011-01-27,0.0010104923638064897
2011-01-28,0.002890791850769811
2011-01-31,0.00027238443854230184
2011-02-01,-3.734836322698218e-05
2011-02-02,0.0007131995065923019
2011-02-03,-0.0012630070838230225
2011-02-04,0.00042690901438054184
2011-02-07,-0.000565040576727037
2011-02-08,-0.0022240520393707074
2011-02-09,-0.0003681055995453142
2011-02-10,-0.00022807916070739442
2011-02-11,-0.0009274609948316684
2011-02-14,0.001787239306899614
2011-02-15,0.0001102779476146931
2011-02-16,-0.0005945799528362925
2011-02-17,0.0009531981454653898
2011-02-18,0.0014682740296749041
2011-02-21,0.002316179683864417
2011-02-22,-0.00027576272481550377
2011-02-23,-0.0016257725651559923
2011-02-24,0.0019188176483106903
2011-02-25,0.000718057840414172
2011-02-28,-0.000811176130674065
2011-03-01,0.0018299972640803872
2011-03-02,0.001625664966103771
2011-03-03,0.001016723085605153
2011-03-04,0.000958523358357407
2011-03-07,-0.0008414081647620362
2011-03-08,0.0002654094905644612
2011-03-09,-0.0012688846187646405
2011-03-10,-0.00019048122243234993
2011-03-11,0.00016873576332326635
2011-03-14,0.002056154666984678
2011-03-15,0.002244033580142198
2011-03-16,-0.0009179387447684851
2011-03-17,-0.0012579274126501376
2011-03-18,-0.002292084471295543
2011-03-21,-0.0005007939051883817
2011-03-22,-0.0008602450056845303
2011-03-23,0.0020557763486496877
2011-03-24,0.0018508447699366838
2011-03-25,-0.00012755686697687934
2011-03-28,0.0006548950924662005
2011-03-29,0.0002981610723802348
2011-03-30,0.0015255036285683722
2011-03-31,5.183851248553261e-05
2011-04-01,0.0003367424041302066
2011-04-04,0.0006392247759760232
2011-04-05,0.00048117450148105163
2011-04-06,-0.00021432882256882177
2011-04-07,-0.0006702600564173541
2011-04-08,-0.0005337540712121144
2011-04-11,0.002927004533228012
2011-04-12,0.0006066021764032572
2011-04-13,0.0020605638187305877
2011-04-14,0.0012500229214073447
2011-04-15,-0.0004885561550283414
2011-04-18,0.0007334218205438687
2011-04-19,-0.0004113582712703592
2011-04-20,0.0013072169022738077
2011-04-21,0.0005533216673092682
2011-04-22,-0.00010488093683533705
2011-04-25,-0.0013299149085200818
2011-04-26,0.0006563732659188942
2011-04-27,0.001296254590132188
2011-04-28,0.0004383825546171983
2011-04-29,0.0002743630021440705
2011-05-02,0.0018820302507932454
2011-05-03,8.460186406911559e-05
2011-05-04,0.0005218228608915999
2011-05-05,0.00028490272369363314
2011-05-06,6.930520753398215e-05
2011-05-09,0.0011834689521319347
2011-05-10,-0.00033141114267233997
2011-05-11,0.0022476170885128155
2011-05-12,0.0003132475023072277
2011-05-13,0.0004642502259052013
2011-05-16,-0.0010840104269592382
2011-05-17,-0.00015817514656988308
2011-05-18,0.0004330556302185462
2011-05-19,0.001068748082735539
2011-05-20,-0.0005168558980042634
2011-05-23,-0.0002274373785322589
2011-05-24,0.0005864468111619429
2011-05-25,0.0006522507629140883
2011-05-26,0.0001779713949773276
2011-05-27,-0.0007106542513507142
2011-05-30,0.0009486044107035634
2011-05-31,0.002218826756517757
2011-06-01,0.002324166513889261
2011-06-02,-0.0005243202077837896
2011-06-03,-0.0013706111546137765
2011-06-06,0.002700915161905403
2011-06-07,0.0011536884090208464
2011-06-08,0.000478143663979385
2011-06-09,0.0012882702563834013
2011-06-10,-0.00016313744735254804
2011-06-13,0.001494460341013309
2011-06-14,-0.0010166343023337765
2011-06-15,-0.0008366793829590081
2011-06-16,-0.0003970894260678113
2011-06-17,-0.0005185108295215133
2011-06-20,0.0009934993505027936
2011-06-21,0.0020330628140562603
2011-06-22,-0.0006544454603671663
2011-06-23,0.0011881975627246026
2011-06-24,-0.0011834559100486087
2011-06-27,0.0019524706995683715
2011-06-28,0.00017138420664019165
2011-06-29,-0.0009335625383556075
2011-06-30,-0.0009933766084011795
2011-07-01,0.00033178552124616697
2011-07-04,-0.0018434493207595349
2011-07-05,0.0020073651477645724
2011-07-06,0.0031300762190117483
2011-07-07,-0.00041550780904008744
2011-07-08,0.00027325799579787255
2011-07-11,0.001357586133565772
2011-07-12,-0.0007976535329667055
2011-07-13,0.00019258696371550544
2011-07-14,-0.0002598929728516719
2011-07-15,-0.0013385204337355461
2011-07-18,0.0020690349628159363
2011-07-19,0.0006693296184071505
2011-07-20,-4.5236059462322936e-05
2011-07-21,-0.002945922332215856
2011-07-22,0.0008207553907376745
2011-07-25,-0.0006728894771795559
2011-07-26,0.0003190727915877723
2011-07-27,-0.0011267646238066638
2011-07-28,0.0012332688923452134
2011-07-29,-0.00014989752651944856
2011-08-01,-0.00035619533042263756
2011-08-02,0.0006928824511215777
2011-08-03,0.003729585888200492
2011-08-04,-0.0055301413619841975
2011-08-05,0.001729651836030491
2011-08-08,-0.002855167161492999
2011-08-09,0.005467909491045788
2011-08-10,0.0006199556096962165
2011-08-11,0.001794210635128859
2011-08-12,0.00237492069411455
2011-08-15,-0.003637034139149272
2011-08-16,-0.0006067994646289214
2011-08-17,-0.0017310940825305632
2011-08-18,-0.0030829919079148034
2011-08-19,0.002216870211699616
2011-08-22,0.0037351326399289774
2011-08-23,0.003915519300513759
2011-08-24,-0.00036651418186939944
2011-08-25,-0.00032050964182649225
2011-08-26,0.0025938421021982493
2011-08-29,-0.005260697617359728
2011-08-30,-0.00026975425104295756
2011-08-31,-0.0013884999300491732
2011-09-01,0.0009420918093827155
2011-09-02,0.0005825353973699008
2011-09-05,0.013682952205239166
2011-09-06,0.0013942929747230352
2011-09-07,-0.002771717604542242
2011-09-08,-0.0004896136111603831
2011-09-09,-0.0020964494106519853
2011-09-12,0.0026910275003718064
2011-09-13,-0.0010182688313262267
2011-09-14,0.0014963694344179448
2011-09-15,-0.001386100789062983
2011-09-16,-0.000312726888237019
2011-09-19,0.00454872578289197
2011-09-20,-0.001358219543066879
2011-09-21,-0.0014844100896635865
2011-09-22,-0.0022129056942859077
2011-09-23,-0.0005773479590089289
2011-09-26,0.0014888544441266258
2011-09-27,-0.002430928676478001
2011-09-28,-0.0006227846080414695
2011-09-29,-0.00404828907432588
2011-09-30,-0.0008737886899532078
2011-10-03,0.0025059240684320153
2011-10-04,0.002876412645861892
2011-10-05,0.0028398527658076355
2011-10-06,-0.0017917881534080813
2011-10-07,-0.00042936531920499107
2011-10-10,0.003837533127021507
2011-10-11,-0.0025677725282219786
2011-10-12,-0.0004057934468287562
2011-10-13,0.00037020786073933506
2011-10-14,-2.4817175399507455e-05
2011-10-17,-8.811063311525426e-05
2011-10-18,0.0005210159241087637
2011-10-19,-0.001818031930249996
2011-10-20,0.0025053853960239833
2011-10-21,-0.0012160851147952991
2011-10-24,-6.860140319661892e-05
2011-10-25,0.002571170098029274
2011-10-26,-0.0031406106035685357
2011-10-27,-0.002631622131646255
2011-10-28,0.0013803335767047745
2011-10-31,0.00026895051557927074
2011-11-01,0.0012496714885354805
2011-11-02,0.001989646013106871
2011-11-03,0.0004888471800939214
2011-11-04,-0.00220380095420589
2011-11-07,-0.0001891246303636146
2011-11-08,0.00216589136189609
2011-11-09,-0.003907195643091669
2011-11-10,0.0024977627951175384
2011-11-11,0.0011415010869295695
2011-11-14,-0.00034708303350168497
2011-11-15,0.0037392428140657647
2011-11-16,-0.00283386040952515
2011-11-17,-0.0028051761377107663
2011-11-18,0.0007726636074602672
2011-11-21,0.0017333381556114778
2011-11-22,0.0037664659125098685
2011-11-23,2.1813463273510113e-05
2011-11-24,-0.003630505657461487
2011-11-25,-0.0016533550912738234
2011-11-28,0.001679829512347532
2011-11-29,0.0013786390949256436
2011-11-30,0.001978492406603552
2011-12-01,-0.0025393877451171942
2011-12-02,-0.002142442101458276
2011-12-05,0.00023825613883582378
2011-12-06,0.0008433025398239915
2011-12-07,-0.0026924988115113726
2011-12-08,0.003440018200791831
2011-12-09,0.0016667114046985815
2011-12-12,-0.00016754027942527227
2011-12-13,-0.0010319498233415558
2011-12-14,-0.002538535969995117
2011-12-15,0.0023062654867833407
2011-12-16,0.0017331470259194196
2011-12-19,0.0022107266386252604
2011-12-20,0.0010618453612385459
2011-12-21,-0.003834379431121711
2011-12-22,-0.003660023473512833
2011-12-23,0.0005297102374335959
2011-12-26,0.0010397949387281416
2011-12-27,0.0001872744004858171
2011-12-28,0.0005262987855164275
2011-12-29,0.0010373730209273368
2011-12-30,-0.0013348346936114268
2012-01-02,-0.006603104550978187
2012-01-03,-0.0022399711090957657
2012-01-04,0.0010893732214201516
2012-01-05,0.000671863493929211
2012-01-06,-0.0006791276810349298
2012-01-09,0.0009457036976626023
2012-01-10,-0.0014169394817563062
2012-01-11,-0.0026756933151115972
2012-01-12,-0.0007524823440894363
2012-01-13,0.0006340589117013927
2012-01-16,-0.0002931835200413172
2012-01-17,-0.0016169781425399115
2012-01-18,-0.0022703568113276074
2012-01-19,-0.0029794592233862356
2012-01-20,-0.0034039578853179717
2012-01-23,9.17190582629677e-05
2012-01-24,0.002147288355917878
2012-01-25,0.002191553995204017
2012-01-26,-0.0024719175361270283
2012-01-27,-0.0013123697780367046
2012-01-30,0.0019297361907537301
2012-01-31,-0.002216546665711295
2012-02-01,-0.001989021367782389
2012-02-02,-0.001956217338808597
2012-02-03,-0.00013847344408554868
2012-02-06,0.0008848727710608489
2012-02-07,0.001733815178622964
2012-02-08,-0.001822449686401423
2012-02-09,-0.0004761772236191687
2012-02-10,0.0006993626845220037
2012-02-13,0.0025333494426205668
2012-02-14,0.0022493179923661066
2012-02-15,-0.004033160864760978
2012-02-16,0.002388985117254157
2012-02-17,-0.0017992843376679164
2012-02-20,-0.0021433416519380127
2012-02-21,0.0006493416711423293
2012-02-22,0.0007589688307594756
2012-02-23,0.001850172326969673
2012-02-24,0.000994837710306632
2012-02-27,0.001696968315781653
2012-02-28,0.001724044134992609
2012-02-29,0.0008249447243347256
2012-03-01,0.0028586370913956795
2012-03-02,-0.0007533655393659297
2012-03-05,0.0017957430184167686
2012-03-06,-0.000969654740057655
2012-03-07,0.0022417477259151
2012-03-08,0.0007736247667939747
2012-03-09,-0.001326701004546285
2012-03-12,0.00031880399538665634
2012-03-13,0.0011788946023208577
2012-03-14,-0.0009359326685145576
2012-03-15,-0.0026418390033251223
2012-03-16,-0.0015425929273005586
2012-03-19,0.0013607688479872655
2012-03-20,-0.0008549963583545582
2012-03-21,0.0027890214247132095
2012-03-22,0.0008115830266352399
