date,ls_ret
2025-07-03,0.0036216019653290336
2025-07-07,0.004245626756570285
2025-07-08,-0.007157705046712478
2025-07-09,-0.0002293453692830643
2025-07-10,-0.004096282211756038
2025-07-11,0.0006454045084710478
2025-07-14,0.004869415617976184
2025-07-15,0.003468369671583863
2025-07-16,7.293766756711464e-07
2025-07-17,-0.00027147663676413354
2025-07-18,0.0005904175292759593
2025-07-21,0.0019224959240666602
2025-07-22,-0.008831975976545812
2025-07-23,-0.0015141157241255665
2025-07-24,0.0034243015811287344
2025-07-25,-0.002045599090816828
2025-07-28,-0.0013619698205338867
2025-07-29,0.0021192311557014405
2025-07-30,0.0046209797984824415
2025-07-31,0.004033411715054214
2025-08-01,0.0031396306363162844
2025-08-04,-0.0001742439998501929
2025-08-05,-0.005917430229569517
2025-08-06,0.005333241249186344
2025-08-07,-0.0013926779986328092
2025-08-08,-0.002108006328224932
2025-08-11,0.0021253754328635645
2025-08-12,-0.005489684993559686
2025-08-13,-0.0022493360812942532
2025-08-14,0.0005549457917414715
2025-08-15,-0.002197270692443758
2025-08-18,-0.00270176904296213
2025-08-19,-0.0019724302645292885
2025-08-20,0.0025769535846427794
2025-08-21,0.0026290718309659993
2025-08-22,-0.009948314476442566
2025-08-25,0.0004904722500514196
2025-08-26,0.0019644250254325164
2025-08-27,-0.00023051631393270858
2025-08-28,5.638454098207587e-05
2025-08-29,-0.0026019300650037924
2025-09-02,0.001689016216750561
2025-09-03,0.003554835043297742
2025-09-04,-0.00024309806486605529
2025-09-05,-0.0069103529332714304
2025-09-08,0.0028426104416855434
2025-09-09,0.004281301538677443
2025-09-10,0.0017181342512150128
2025-09-11,0.00037379939898098705
2025-09-12,0.002938372515871262
2025-09-15,0.002671726548692505
2025-09-16,-0.002073011243105078
2025-09-17,0.0016119094013052262
2025-09-18,-0.0035945875528105875
2025-09-19,0.002541137005291575
2025-09-22,-0.00024352854447220988
2025-09-23,-0.0010049472962995608
2025-09-24,0.00033939720439383727
2025-09-25,0.002590029628164856
2025-09-26,-0.0010367662186462204
2025-09-29,-0.001876806418252453
2025-09-30,0.001460352944053477
2025-10-01,-0.0015412892387590658
2025-10-02,-0.0029377072041993075
2025-10-03,-0.0017719027711421546
2025-10-06,0.0027250138668472334
2025-10-07,0.005470217807537758
2025-10-08,-0.0007479508147580673
2025-10-09,0.0007890452222379767
2025-10-10,0.0032633297026527144
2025-10-13,-0.0041885761305046326
2025-10-14,-0.0013172255874238136
2025-10-15,-0.0007384062474017627
2025-10-16,-0.0027688519365550984
2025-10-17,0.0009379706564689912
2025-10-20,-0.0007173832748593381
2025-10-21,5.0228151694544297e-05
2025-10-22,0.0031466559166264054
2025-10-23,-0.0019282439586579825
2025-10-24,-0.0035498249322381396
2025-10-27,-0.0002634665774938074
2025-10-28,-0.0011934564573806233
2025-10-29,-0.002852176659644858
2025-10-30,0.005191104097102407
2025-10-31,-0.0026031129761009066
2025-11-03,0.007531482594855067
2025-11-04,0.002279881841719586
2025-11-05,-0.002009164021584881
2025-11-06,0.0017758585876914083
2025-11-07,-0.0035949767244506286
2025-11-10,0.007850963494552554
2025-11-11,-0.003047504791541539
2025-11-12,0.0014437300543536761
2025-11-13,-0.003683796780621533
2025-11-14,-0.0002644350713416145
2025-11-17,0.0012887538865571856
2025-11-18,-0.0028815904229984543
2025-11-19,0.0029002398444082146
2025-11-20,-0.0013166354716376222
2025-11-21,-0.005048974462055618
2025-11-24,0.0027570180126799807
2025-11-25,-0.0017137810773753006
2025-11-26,-0.0003718566965326573
2025-11-28,1.238902521557191e-05
2025-12-01,0.0009809363481589643
2025-12-02,0.0007618407539746526
2025-12-03,-0.00195525344436815
2025-12-04,-0.0003330211619195312
2025-12-05,0.002129220889469685
2025-12-08,0.003076659667496833
2025-12-09,0.00028848948169689695
2025-12-10,-0.005835352312459615
2025-12-11,0.0016998934469403988
2025-12-12,-0.0037737773777436995
2025-12-15,0.0017702500078936052
2025-12-16,0.003755197388434503
2025-12-17,-0.0034120877773974657
2025-12-18,0.002397758807441823
2025-12-19,0.006605344524139962
2025-12-22,0.0008326135723926044
2025-12-23,0.0027195364340817296
2025-12-24,-6.374820895998781e-05
2025-12-26,-0.0010729269942404052
2025-12-29,-0.0012337187270326454
2025-12-30,-0.001103841559150599
2025-12-31,-0.0016834553143568573
2026-01-02,-0.0018077619212628245
2026-01-05,-0.0005704575777960395
2026-01-06,-0.0010686913202658662
2026-01-07,0.007209641505828263
2026-01-08,-0.007268815468936396
2026-01-09,-0.000644255236658078
2026-01-12,0.0015010118508793702
2026-01-13,-0.0011956438092210963
2026-01-14,-0.007349820448791609
2026-01-15,-0.0016430922740959487
2026-01-16,0.00157752657490296
2026-01-20,-0.0001884082365169259
2026-01-21,-0.0017821728930737003
2026-01-22,0.0014412557388707146
2026-01-23,-0.0027178525034297265
2026-01-26,0.0013932112423735877
2026-01-27,0.005901282392392179
2026-01-28,0.003707683005973501
2026-01-29,0.0036252904809522726
2026-01-30,-0.0073471184700320685
2026-02-02,0.00627022131600702
2026-02-03,-0.0065915453985987745
2026-02-04,-0.0122272607361462
2026-02-05,3.289849501681552e-07
2026-02-06,0.00434116958256752
2026-02-09,0.003502021315037443
2026-02-10,-0.005888811567455669
2026-02-11,-0.003780246953002696
2026-02-12,0.004522924295009687
2026-02-13,-0.004784208369836449
2026-02-17,0.0034513324259404276
2026-02-18,-0.0011544908450122117
2026-02-19,0.0010618617930171078
2026-02-20,-0.0001136668777843702
2026-02-23,-0.006981735297550019
2026-02-24,-0.0009484502138207328
2026-02-25,0.006611482223874201
2026-02-26,0.0005162936635639715
2026-02-27,0.0005484308380586705
2026-03-02,0.0010711938173600514
2026-03-03,0.003608534233326468
2026-03-04,0.0031824184176418224
2026-03-05,-0.00021661267354249685
2026-03-06,0.0023127520620592735
2026-03-09,0.0015131690906768562
2026-03-10,0.0031398622852628656
2026-03-11,6.997493260631594e-05
2026-03-12,0.002404425550281223
2026-03-13,0.001719507990556989
2026-03-16,0.0034842848488084856
2026-03-17,-0.0038286750543781952
2026-03-18,0.0011395406473374773
2026-03-19,0.0036909230659669203
2026-03-20,0.0007001988330794257
2026-03-23,-0.0015233436686793937
2026-03-24,-0.003776365208482724
2026-03-25,-0.0018310425126702257
2026-03-26,-0.006334492036762748
2026-03-27,0.0013825786894026584
2026-03-30,-0.002284767610744843
2026-03-31,0.0035964910850028106
2026-04-01,0.00699714471113983
2026-04-02,0.0061396738332941915
2026-04-06,0.002426051236399757
2026-04-07,0.0028898600860802546
2026-04-08,0.00022705918570236453
2026-04-09,0.0010758645759045404
2026-04-10,0.0008756423084682772
2026-04-13,0.0005214131725048601
2026-04-14,0.000635878280190749
2026-04-15,0.002947272898707252
2026-04-16,0.002773371520155849
2026-04-17,0.00023285316939295627
2026-04-20,-0.00224529599471413
2026-04-21,0.0001979770159720057
2026-04-22,0.0033599974826465555
2026-04-23,-0.0036964335750026963
2026-04-24,0.002710053901379487
2026-04-27,0.0006655985298000863
2026-04-28,-0.005884735090628412
2026-04-29,-0.00016284526454707295
2026-04-30,0.0036535199215149833
2026-05-01,0.0024477777818345185
2026-05-04,0.0030971265456691487
2026-05-05,0.0010342689428862622
2026-05-06,0.0005135686067155578
2026-05-07,0.0011233270852349113
2026-05-08,0.002939526270433411
2026-05-11,0.0002140170748511696
2026-05-12,-0.0003688840991636998
2026-05-13,-0.0009256321712417811
2026-05-14,4.580018326893953e-07
2026-05-15,0.0006770481886198214
2026-05-18,-0.0014902941758800272
2026-05-19,0.0005586795867813087
2026-05-20,-0.001878712440385702
2026-05-21,0.0006942332250270863
2026-05-22,0.0002904162647347033
2026-05-26,0.006339108469778633
2026-05-27,-0.004786376451313184
2026-05-28,0.004213486802931304
2026-05-29,0.004808193631184525
2026-06-01,0.0008855636031433634
2026-06-02,-0.002486405896514469
2026-06-03,0.0007701619495390499
2026-06-04,-0.00107704878481449
2026-06-05,-0.006295679042660976
2026-06-08,0.0022841170904953105
2026-06-09,-0.0037712250892282142
2026-06-10,-0.002418429337903831
2026-06-11,-0.0024649406297747633
2026-06-12,0.0006904471455991363
2026-06-15,0.010071958091736359
2026-06-16,-0.0008022998289922319
2026-06-17,-0.0014921247752755485
2026-06-18,-0.001326552792850138
2026-06-22,0.0007312606694614247
2026-06-23,-0.006120822964602722
2026-06-24,-0.0074257879226718474
2026-06-25,-0.006305908595203414
2026-06-26,-0.003194119549130866
2026-06-29,0.006678202622795003
2026-06-30,0.0041384385495124
2026-07-01,0.0026339456916456526
2026-07-02,-0.0009143161355612741
2026-07-06,0.006639125385155131
2026-07-07,-0.003571679671841302
2026-07-08,0.005169423973452205
2026-07-09,0.0016252169462831676
2026-07-10,-0.004254983989438357
2026-07-13,-0.00344163144785835
2026-07-14,0.0009995698679333685
2026-07-15,-0.0009389043498851845
2026-07-16,-0.0043036156158243735
2026-07-17,0.0011143962131104912
2026-07-20,0.0037982048349914947
2026-07-21,0.0033683733506723675
2026-07-22,-0.004887430439365551
2026-07-23,-0.00031805784002302516
2026-07-24,-0.001946323864502267
2026-07-27,0.005665182700428733
2026-07-28,0.0002441838554187257
2026-07-29,0.00069404829585731
2026-07-30,0.002190120440817933
2026-07-31,-0.0015351395462632552
2026-08-03,-0.0029362868592739738
2026-08-04,-0.0033188525104389096
2026-08-05,0.0037838954992413997
2026-08-06,0.0013660423794818405
2026-08-07,0.0035181519882234724
2026-08-10,0.0029799656505159317
2026-08-11,-0.008526084691736768
2026-08-12,-0.002730236132738167
2026-08-13,0.0060577051607170985
2026-08-14,-0.0034291630843722282
2026-08-17,-0.0036272658281424975
2026-08-18,0.006220350530637002
2026-08-19,-0.016845157322941545
2026-08-20,0.0028081542968093178
2026-08-21,-0.007719502356987351
2026-08-24,-0.007764237805522267
2026-08-25,0.005476947357634561
2026-08-26,
2026-08-27,
2026-08-28,
2026-08-31,
2026-09-01,
2026-09-02,
2026-09-03,
2026-09-04,
2026-09-08,
2026-09-09,
2026-09-10,
2026-09-11,
