date,ls_ret
2025-07-10,-0.0059679318346011504
2025-07-11,0.0007492362222596573
2025-07-14,0.005758018047874569
2025-07-15,0.004165998465559337
2025-07-16,-0.0006470587506819041
2025-07-17,-0.0003365507834345631
2025-07-18,0.0014934736339946215
2025-07-21,0.000512063149381282
2025-07-22,-0.007743644443503075
2025-07-23,-0.0011338767717869167
2025-07-24,0.005656984817528239
2025-07-25,-0.002253767201515863
2025-07-28,0.0004499124908479649
2025-07-29,0.002377929342040719
2025-07-30,0.0038232324337425837
2025-07-31,0.004726109180494671
2025-08-01,0.005044264921541805
2025-08-04,0.000535556889168911
2025-08-05,-0.004634225636150646
2025-08-06,0.005562065417705286
2025-08-07,-0.0007268186069539262
2025-08-08,-0.002788067965827972
2025-08-11,0.0026636055987056713
2025-08-12,-0.004924063461018292
2025-08-13,-0.004946478071194184
2025-08-14,-0.0002560641696128479
2025-08-15,0.00026297829194112495
2025-08-18,-0.0021671297498582986
2025-08-19,-0.002794052696550294
2025-08-20,0.0023376747454718055
2025-08-21,0.0019861741595738804
2025-08-22,-0.009874471601052275
2025-08-25,-0.00010130694197581936
2025-08-26,0.002460610663628525
2025-08-27,-0.001430081388693097
2025-08-28,0.0011643924969673754
2025-08-29,-0.0035181325928882114
2025-09-02,0.001824953524995844
2025-09-03,0.003933936314858078
2025-09-04,0.00010585231473940972
2025-09-05,-0.005117941488468778
2025-09-08,0.0034639186438160554
2025-09-09,0.004072469813149318
2025-09-10,0.002671927270191747
2025-09-11,0.000367287491980741
2025-09-12,0.0030380430331808815
2025-09-15,0.002953868108230145
2025-09-16,-0.002443599829046693
2025-09-17,0.0012803481396727633
2025-09-18,-0.0006796944508819224
2025-09-19,0.004050697638919576
2025-09-22,-0.0015933449112464986
2025-09-23,-0.0012474730541227636
2025-09-24,-0.002717553907227423
2025-09-25,0.003439632801019536
2025-09-26,-0.0012267621032801058
2025-09-29,0.00044640260801987673
2025-09-30,0.003044842463344687
2025-10-01,-0.0012381471155997917
2025-10-02,-0.002496364088931617
2025-10-03,-0.0033646898937836323
2025-10-06,0.0011262372650672195
2025-10-07,0.004789178406806623
2025-10-08,0.00029775330910652043
2025-10-09,-3.130212245057558e-05
2025-10-10,0.004710039240874447
2025-10-13,-0.0030380981826137617
2025-10-14,-0.0018873839677396673
2025-10-15,0.00028292233033408996
2025-10-16,-0.0007852218203947352
2025-10-17,-0.0007520359779328755
2025-10-20,-0.00036307070844279066
2025-10-21,-0.0007974180299954852
2025-10-22,0.0011080213710212684
2025-10-23,-0.002204636904264191
2025-10-24,-0.000372725191287812
2025-10-27,0.004031673539577887
2025-10-28,0.00032343764762227345
2025-10-29,0.0010074541032873657
2025-10-30,-0.0001369894370487242
2025-10-31,-0.0026440728313787206
2025-11-03,0.005692721747918433
2025-11-04,0.00029015353638740896
2025-11-05,0.0034265764296690215
2025-11-06,0.002100174578816971
2025-11-07,-0.0037639090568066286
2025-11-10,0.008790007502757475
2025-11-11,-0.004070687289878235
2025-11-12,-0.000544943274341934
2025-11-13,-0.005124019124179423
2025-11-14,0.0013165052078707286
2025-11-17,0.0018479504319098578
2025-11-18,-0.003185376712129708
2025-11-19,0.0029169631931739177
2025-11-20,-5.912196780740779e-05
2025-11-21,-0.0047117069704079835
2025-11-24,0.003983570358514177
2025-11-25,-0.0022188983536191704
2025-11-26,-0.00047008272023790336
2025-11-28,0.0006789027051798701
2025-12-01,-0.0002499045745460425
2025-12-02,8.493868068998939e-05
2025-12-03,-0.0024434056859576124
2025-12-04,0.0019913921878475715
2025-12-05,-9.302388295370874e-05
2025-12-08,0.0011089302414192279
2025-12-09,-0.0018094771580828227
2025-12-10,-0.006174954567923565
2025-12-11,0.00032871050083499394
2025-12-12,-0.0072319884518432746
2025-12-15,0.0018753244293448264
2025-12-16,0.0034217179759514155
2025-12-17,-0.006005056685467844
2025-12-18,0.002507901160242927
2025-12-19,0.006929437609015413
2025-12-22,0.0008176925300804803
2025-12-23,0.0037186087049538388
2025-12-24,0.00017543881942477576
2025-12-26,-0.0009866904001838038
2025-12-29,-0.0023381349128549366
2025-12-30,-0.0009046706097521048
2025-12-31,-0.0019167760613142506
2026-01-02,0.0004507772815389822
2026-01-05,-0.000343023826973004
2026-01-06,-0.001248382682537928
2026-01-07,0.006804058125289775
2026-01-08,-0.009064965262102214
2026-01-09,-0.00013219764308759763
2026-01-12,0.0025425808156328343
2026-01-13,0.0011179806033425528
2026-01-14,-0.007598415505590097
2026-01-15,-0.0009946820742908309
2026-01-16,0.002490400046106536
2026-01-20,0.0024744060645814046
2026-01-21,-0.0028267211932177286
2026-01-22,0.0006617352221247537
2026-01-23,-0.002648677863705645
2026-01-26,0.0025285774532385
2026-01-27,0.00579825767793029
2026-01-28,0.00404191037850955
2026-01-29,0.0028532189725694462
2026-01-30,-0.005466769056761219
2026-02-02,0.0036852684387268624
2026-02-03,-0.006877650824848057
2026-02-04,-0.008643914458961302
2026-02-05,-0.0018357809814107274
2026-02-06,0.005538998732727438
2026-02-09,0.0016378409109347883
2026-02-10,-0.00060819797048255
2026-02-11,-0.0007846379921789077
2026-02-12,0.004088243888939225
2026-02-13,-0.0039175715641452825
2026-02-17,0.0006071357866580192
2026-02-18,-0.0024112258733765125
2026-02-19,-0.001024159178028988
2026-02-20,-0.00089469837069595
2026-02-23,-0.0016020158992973265
2026-02-24,-0.0011614619503914243
2026-02-25,0.005611809826885593
2026-02-26,0.0002531808246830402
2026-02-27,0.003087899957708928
2026-03-02,-0.0005884779342277936
2026-03-03,0.002961160590498968
2026-03-04,0.003304265884068912
2026-03-05,-0.0005793008537972054
2026-03-06,0.003325432347035581
2026-03-09,0.0024058344563401856
2026-03-10,0.003661483204050706
2026-03-11,-0.0004702843585088772
2026-03-12,0.00245393243519683
2026-03-13,0.002843755682464671
2026-03-16,0.003943122771616073
2026-03-17,-0.004577202144583354
2026-03-18,-0.0007778553569449365
2026-03-19,0.0032571011133851937
2026-03-20,0.0020265504114214032
2026-03-23,-0.0052504921231042315
2026-03-24,-0.004124219592900329
2026-03-25,-0.0005088733071790143
2026-03-26,-0.00664919877243121
2026-03-27,0.0010476911016827867
2026-03-30,-0.0021942145327488987
2026-03-31,0.0012433417127004328
2026-04-01,0.005593748351979456
2026-04-02,0.004791096490517431
2026-04-06,0.0020624612938465615
2026-04-07,0.0005388183677363721
2026-04-08,-6.340967879824114e-05
2026-04-09,0.00040021221969892604
2026-04-10,0.00024114813165213342
2026-04-13,-0.0007963422961489834
2026-04-14,0.001723040339879891
2026-04-15,0.0017107599550153362
2026-04-16,0.0014765599388520776
2026-04-17,-0.0025157315832841027
2026-04-20,-0.002520968542204337
2026-04-21,0.001090408784082288
2026-04-22,0.004552789446733108
2026-04-23,-0.001340675150020222
2026-04-24,0.0017395496635155918
2026-04-27,-0.0017008993783869668
2026-04-28,-0.004778692685955278
2026-04-29,-0.00023617595591335575
2026-04-30,0.004752825582856785
2026-05-01,0.0016383977719818465
2026-05-04,0.004602982598371324
2026-05-05,0.0006315091983817495
2026-05-06,-0.0007275520761088441
2026-05-07,0.0014254215196400628
2026-05-08,0.0037357461345772984
2026-05-11,0.003856488064676283
2026-05-12,0.0006183041087537816
2026-05-13,0.0008717254470408633
2026-05-14,-2.3072863206825425e-05
2026-05-15,0.0016092228420587372
2026-05-18,-0.0005681004964963887
2026-05-19,0.002478391665239078
2026-05-20,-0.004324226988095175
2026-05-21,-0.0011259222775498545
2026-05-22,-0.0005636772395298863
2026-05-26,0.0042436577112735996
2026-05-27,-0.00592569409748147
2026-05-28,0.0031684616595362325
2026-05-29,0.0038049816161906014
2026-06-01,0.0003743836713691338
2026-06-02,-0.0026404696145845724
2026-06-03,0.0005392794261081688
2026-06-04,-0.00039212769796120915
2026-06-05,-0.004950315222688282
2026-06-08,6.196201671185934e-05
2026-06-09,-0.0030582524428548865
2026-06-10,-0.0011104140505933363
2026-06-11,-0.004410906110953627
2026-06-12,0.00014424683587777796
2026-06-15,0.00954366163388672
2026-06-16,-0.00038226394841627556
2026-06-17,0.0012995653001627912
2026-06-18,-0.0038682849109226117
2026-06-22,0.0017420526200447979
2026-06-23,-0.0022803083020290454
2026-06-24,-0.006997940104821228
2026-06-25,-0.007701606402488286
2026-06-26,-0.0034364485268310765
2026-06-29,0.005992523360315913
2026-06-30,0.0017864442551716972
2026-07-01,0.0026290028698794715
2026-07-02,-0.00021101757718273257
2026-07-06,0.0058561556131041725
2026-07-07,-0.002771334546942734
2026-07-08,0.005999052171802168
2026-07-09,0.0003182241996830681
2026-07-10,-0.00425591485689646
2026-07-13,-0.00317907289170574
2026-07-14,0.0013585520629847082
2026-07-15,0.00013283087090307154
2026-07-16,-0.004678659853859546
2026-07-17,0.0012098189571480545
2026-07-20,0.0036257752960017382
2026-07-21,0.0017440795464707414
2026-07-22,-0.004885945629360558
2026-07-23,-0.00030807677778401
2026-07-24,-0.001492539912078703
2026-07-27,0.004864269548301415
2026-07-28,-4.142733077694135e-05
2026-07-29,0.004183669004184536
2026-07-30,0.006815289122124428
2026-07-31,-0.00048081773117928896
2026-08-03,-0.004995046690102524
2026-08-04,-0.004023008955246337
2026-08-05,0.0029266751217360185
2026-08-06,0.0013660423794818405
2026-08-07,0.0035181519882234724
2026-08-10,0.0029799656505159317
2026-08-11,-0.008526084691736768
2026-08-12,-0.002730236132738167
2026-08-13,0.0060577051607170985
2026-08-14,-0.0034291630843722282
2026-08-17,-0.0036272658281424975
2026-08-18,0.006220350530637002
2026-08-19,-0.016845157322941545
2026-08-20,0.0028081542968093178
2026-08-21,-0.007719502356987351
2026-08-24,-0.007764237805522267
2026-08-25,0.005476947357634561
2026-08-26,
2026-08-27,
2026-08-28,
2026-08-31,
2026-09-01,
2026-09-02,
2026-09-03,
2026-09-04,
2026-09-08,
2026-09-09,
2026-09-10,
2026-09-11,
